,president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp,datenumber
4930,Donald Trump,All polls,10/7/2020,11/26/2019,11/28/2019,YouGov,B,1000.0,a,0.11709399,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bqfygqheje/tabs_Trump_Tweets_20191126.pdf,62995,114150,12/2/2019,19:17:36  7 Oct 2020,18228.0
4933,Donald Trump,All polls,10/7/2020,11/27/2019,11/29/2019,YouGov,B,1000.0,a,0.1176126,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cnk8nsq34u/tabs_Trump_Tweets_20191127.pdf,62996,114152,12/2/2019,19:17:36  7 Oct 2020,18229.0
4937,Donald Trump,All polls,10/7/2020,11/28/2019,11/30/2019,YouGov,B,1000.0,a,0.11748656,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7cmrri1drk/tabs_Trump_Tweets_20191128.pdf,62997,114154,12/2/2019,19:17:36  7 Oct 2020,18230.0
4941,Donald Trump,All polls,10/7/2020,11/29/2019,12/1/2019,YouGov,B,1000.0,a,0.11685316,0.0,39.0,53.0,39.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/uxj9dp0yrl/tabs_Trump_Tweets_20191129.pdf,62998,114156,12/2/2019,19:17:36  7 Oct 2020,18231.0
4942,Donald Trump,All polls,10/7/2020,11/30/2019,12/2/2019,YouGov,B,1000.0,a,0.11612097,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3tnq4jie82/tabs_Trump_Tweets_20191130.pdf,62999,114158,12/2/2019,19:17:36  7 Oct 2020,18232.0
4946,Donald Trump,All polls,10/7/2020,12/1/2019,12/3/2019,YouGov,B,1000.0,a,0.11539934,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1tuq8elp7f/tabs_Trump_Tweets_20191201.pdf,63008,114255,12/4/2019,19:17:36  7 Oct 2020,18233.0
4947,Donald Trump,All polls,10/7/2020,12/1/2019,12/3/2019,YouGov,B,1500.0,a,0.17309901,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/799kgtotz3/econTabReport.pdf,63007,114180,12/4/2019,19:17:36  7 Oct 2020,18233.0
4949,Donald Trump,All polls,10/7/2020,12/2/2019,12/4/2019,YouGov,B,1000.0,a,0.11524859,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b4esr2fawy/tabs_Trump_Tweets_20191202.pdf,63014,114265,12/4/2019,19:17:36  7 Oct 2020,18234.0
4954,Donald Trump,All polls,10/7/2020,12/3/2019,12/5/2019,YouGov,B,1000.0,a,0.11515181,0.0,39.0,54.0,39.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8l46zqptrg/tabs_Trump_Tweets_20191203.pdf,63022,114286,12/6/2019,19:17:36  7 Oct 2020,18235.0
4957,Donald Trump,All polls,10/7/2020,12/4/2019,12/6/2019,YouGov,B,1000.0,a,0.11505544,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/612tko912u/tabs_Trump_Tweets_20191204.pdf,63021,114284,12/6/2019,19:17:36  7 Oct 2020,18236.0
4959,Donald Trump,All polls,10/7/2020,12/4/2019,12/6/2019,YouGov,B,1500.0,a,0.17258316,0.0,38.0,52.0,38.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/rn4f1hi16o/yahoo_impeachment_toplines.pdf,63033,114350,12/9/2019,19:17:36  7 Oct 2020,18236.0
4964,Donald Trump,All polls,10/7/2020,12/5/2019,12/7/2019,YouGov,B,1000.0,a,0.11560831,0.0,43.0,50.0,43.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mya3a527bp/tabs_Trump_Tweets_20191205.pdf,63030,114344,12/9/2019,19:17:36  7 Oct 2020,18237.0
4970,Donald Trump,All polls,10/7/2020,12/6/2019,12/7/2019,YouGov,B,1000.0,a,0.11561759,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4la29xd2e2/tabs_Trump_Tweets_20191206.pdf,63031,114346,12/9/2019,19:17:36  7 Oct 2020,18237.0
4974,Donald Trump,All polls,10/7/2020,12/7/2019,12/9/2019,YouGov,B,1000.0,a,0.11562694,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mssog22poq/tabs_Trump_Tweets_20191207.pdf,63032,114348,12/9/2019,19:17:36  7 Oct 2020,18239.0
4979,Donald Trump,All polls,10/7/2020,12/7/2019,12/10/2019,YouGov,B,1500.0,a,0.17267762,0.0,42.0,49.0,42.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4yqcix83qw/econTabReport.pdf,63065,114565,12/11/2019,19:17:36  7 Oct 2020,18240.0
4980,Donald Trump,All polls,10/7/2020,12/8/2019,12/10/2019,YouGov,B,1000.0,a,0.11511841,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/j711vncto3/tabs_Trump_Tweets_20191208.pdf,63066,114567,12/11/2019,19:17:36  7 Oct 2020,18240.0
4988,Donald Trump,All polls,10/7/2020,12/9/2019,12/10/2019,YouGov,B,1000.0,a,0.11604736,0.0,42.0,50.0,42.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xz59tps7o8/tabs_Trump_Tweets_20191209.pdf,63067,114569,12/11/2019,19:17:36  7 Oct 2020,18240.0
4990,Donald Trump,All polls,10/7/2020,12/10/2019,12/12/2019,YouGov,B,1000.0,a,0.1162849,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o698p9lsfk/tabs_Trump_Tweets_20191210.pdf,63089,114834,12/12/2019,19:17:36  7 Oct 2020,18242.0
4995,Donald Trump,All polls,10/7/2020,12/11/2019,12/12/2019,YouGov,B,1000.0,a,0.11652361,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sg2ngujxic/tabs_Trump_Tweets_20191211.pdf,63092,114863,12/13/2019,19:17:36  7 Oct 2020,18242.0
4999,Donald Trump,All polls,10/7/2020,12/12/2019,12/14/2019,YouGov,B,1000.0,a,0.11612466,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/paetri2pus/tabs_Trump_Tweets_20191212.pdf,63114,114886,12/14/2019,19:17:36  7 Oct 2020,18244.0
5004,Donald Trump,All polls,10/7/2020,12/13/2019,12/15/2019,YouGov,B,1000.0,a,0.11553048,0.0,40.0,53.0,40.923164,54.870313,,,https://s.crunch.io/widget/index.html#/ds/ae7b5c1a8d274851bdd1822ef0158154/row/000023?viz=groupedBarPlot&cp=percent&dp=0&grp=stack,63174,115126,12/23/2019,19:17:36  7 Oct 2020,18245.0
5011,Donald Trump,All polls,10/7/2020,12/14/2019,12/16/2019,YouGov,B,1000.0,a,0.11462417,0.0,40.0,50.0,40.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bocq5m9yv0/tabs_Trump_Tweets_20191214.pdf,63175,115128,12/23/2019,19:17:36  7 Oct 2020,18246.0
5014,Donald Trump,All polls,10/7/2020,12/14/2019,12/17/2019,YouGov,B,1500.0,a,0.17058695,0.0,40.0,50.0,40.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ua3ar45wbg/econTabReport.pdf,63146,114971,12/18/2019,19:17:36  7 Oct 2020,18247.0
5017,Donald Trump,All polls,10/7/2020,12/15/2019,12/17/2019,YouGov,B,1000.0,a,0.11372464,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kl4s44sm0h/tabs_Trump_Tweets_20191215.pdf,63176,115130,12/23/2019,19:17:36  7 Oct 2020,18247.0
5019,Donald Trump,All polls,10/7/2020,12/16/2019,12/18/2019,YouGov,B,1000.0,a,0.11338112,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/djb7yg479k/tabs_Trump_Tweets_20191216.pdf,63177,115132,12/23/2019,19:17:36  7 Oct 2020,18248.0
5024,Donald Trump,All polls,10/7/2020,12/17/2019,12/19/2019,YouGov,B,1000.0,a,0.11304147,0.0,39.0,54.0,39.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ffkwqry89h/tabs_Trump_Tweets_20191217.pdf,63178,115134,12/23/2019,19:17:36  7 Oct 2020,18249.0
5029,Donald Trump,All polls,10/7/2020,12/18/2019,12/20/2019,YouGov,B,1000.0,a,0.11270563,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/uptyctr51u/tabs_Trump_Tweets_20191218.pdf,63179,115136,12/23/2019,19:17:36  7 Oct 2020,18250.0
5030,Donald Trump,All polls,10/7/2020,12/18/2019,12/19/2019,YouGov,B,1500.0,a,0.16905844,0.0,39.0,51.0,39.923164,52.870313,,,https://today.yougov.com/topics/politics/articles-reports/2019/12/23/americans-approve-congress-impeachment,63184,115149,12/23/2019,19:17:36  7 Oct 2020,18249.0
5036,Donald Trump,All polls,10/7/2020,12/19/2019,12/22/2019,YouGov,B,1000.0,a,0.1121078,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nlh284uioc/tabs_Trump_Tweets_20191219.pdf,63180,115138,12/23/2019,19:17:36  7 Oct 2020,18252.0
5038,Donald Trump,All polls,10/7/2020,12/19/2019,12/23/2019,YouGov,B,1000.0,a,0.1121078,0.0,39.0,51.0,39.923164,52.870313,,,https://watson.brown.edu/taubman/files/taubman/imce/Taubman%20National%20Poll%20-%20Fall%202019%20-%20Rev%20January%202020.pdf,63237,115534,1/8/2020,19:17:36  7 Oct 2020,18253.0
5039,Donald Trump,All polls,10/7/2020,12/20/2019,12/22/2019,YouGov,B,1000.0,a,0.1121078,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5xyj34p2yj/tabs_Trump_Tweets_20191220.pdf,63181,115140,12/23/2019,19:17:36  7 Oct 2020,18252.0
5040,Donald Trump,All polls,10/7/2020,12/21/2019,12/23/2019,YouGov,B,1000.0,a,0.11269867,0.0,42.0,53.0,42.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sz58ityxaa/tabs_Trump_Tweets_20191221.pdf,63193,115256,12/30/2019,19:17:36  7 Oct 2020,18253.0
5043,Donald Trump,All polls,10/7/2020,12/22/2019,12/24/2019,YouGov,B,1500.0,a,0.16986168,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/t4lyjjoemc/econTabReport.pdf,63187,115172,12/25/2019,19:17:36  7 Oct 2020,18254.0
5044,Donald Trump,All polls,10/7/2020,12/22/2019,12/24/2019,YouGov,B,1000.0,a,0.11324112,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zjazqdf9sx/tabs_Trump_Tweets_20191222.pdf,63194,115258,12/30/2019,19:17:36  7 Oct 2020,18254.0
5049,Donald Trump,All polls,10/7/2020,12/24/2019,12/26/2019,YouGov,B,1000.0,a,0.11562206,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mwzdkdbw45/tabs_Trump_Tweets_20191224.pdf,63196,115262,12/30/2019,19:17:36  7 Oct 2020,18256.0
5050,Donald Trump,All polls,10/7/2020,12/23/2019,12/26/2019,YouGov,B,1000.0,a,0.11562206,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ezddmttd30/tabs_Trump_Tweets_20191223.pdf,63195,115260,12/30/2019,19:17:36  7 Oct 2020,18256.0
5052,Donald Trump,All polls,10/7/2020,12/25/2019,12/27/2019,YouGov,B,1000.0,a,0.11728955,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zv7j4vepmx/tabs_Trump_Tweets_20191225.pdf,63197,115264,12/30/2019,19:17:36  7 Oct 2020,18257.0
5056,Donald Trump,All polls,10/7/2020,12/26/2019,12/28/2019,YouGov,B,1000.0,a,0.1183655,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hleihr9hk4/tabs_Trump_Tweets_20191226.pdf,63198,115266,12/30/2019,19:17:36  7 Oct 2020,18258.0
5060,Donald Trump,All polls,10/7/2020,12/27/2019,12/29/2019,YouGov,B,1000.0,a,0.11888699,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/rutvx5c2ho/tabs_Trump_Tweets_20191227.pdf,63199,115268,12/30/2019,19:17:36  7 Oct 2020,18259.0
5063,Donald Trump,All polls,10/7/2020,12/28/2019,12/30/2019,YouGov,B,1000.0,a,0.11941403,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7fz4i8nbt3/tabs_Trump_Tweets_20191228.pdf,63200,115270,12/30/2019,19:17:36  7 Oct 2020,18260.0
5066,Donald Trump,All polls,10/7/2020,12/28/2019,12/31/2019,YouGov,B,1500.0,a,0.18000648,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2r6hyqtv9p/econTabReport.pdf,63206,115311,1/1/2020,19:17:36  7 Oct 2020,18261.0
5067,Donald Trump,All polls,10/7/2020,12/29/2019,12/31/2019,YouGov,B,1000.0,a,0.12000432,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1px5uywpsm/tabs_Trump_Tweets_20191229.pdf,63205,115309,12/31/2019,19:17:36  7 Oct 2020,18261.0
5069,Donald Trump,All polls,10/7/2020,12/30/2019,12/31/2019,YouGov,B,1000.0,a,0.12117321,0.0,42.0,49.0,42.923164,50.870313,,,https://s.crunch.io/widget/index.html#/ds/9f4f39ee872147c0a612c5b854b0d0aa/row/000019?viz=groupedBarPlot&cp=percent&dp=0&grp=stack,63207,115313,1/1/2020,19:17:36  7 Oct 2020,18261.0
5070,Donald Trump,All polls,10/7/2020,12/31/2019,1/1/2020,YouGov,B,1000.0,a,0.12277502,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vv47l93e4u/tabs_Trump_Tweets_20191231.pdf,63219,115403,1/6/2020,19:17:36  7 Oct 2020,18262.0
5074,Donald Trump,All polls,10/7/2020,1/1/2020,1/3/2020,YouGov,B,1000.0,a,0.12350996,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/14iusws1ki/tabs_Trump_Tweets_20200101.pdf,63220,115405,1/6/2020,19:17:36  7 Oct 2020,18264.0
5077,Donald Trump,All polls,10/7/2020,1/2/2020,1/4/2020,YouGov,B,1000.0,a,0.12360564,0.0,42.0,50.0,42.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/azsa7mmfnt/tabs_Trump_Tweets_20200102.pdf,63221,115407,1/6/2020,19:17:36  7 Oct 2020,18265.0
5079,Donald Trump,All polls,10/7/2020,1/3/2020,1/5/2020,YouGov,B,1000.0,a,0.12306174,0.0,40.0,54.0,40.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ukg7y57pvc/tabs_Trump_Tweets_20200103.pdf,63222,115409,1/6/2020,19:17:36  7 Oct 2020,18266.0
5084,Donald Trump,All polls,10/7/2020,1/4/2020,1/6/2020,YouGov,B,1000.0,a,0.1229287,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a0gqw2dnwi/tabs_Trump_Tweets_20200104.pdf,63223,115411,1/6/2020,19:17:36  7 Oct 2020,18267.0
5085,Donald Trump,All polls,10/7/2020,1/5/2020,1/7/2020,YouGov,B,1000.0,a,0.12239091,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zw7xbvkq12/tabs_Trump_Tweets_20200105.pdf,63235,115530,1/8/2020,19:17:36  7 Oct 2020,18268.0
5087,Donald Trump,All polls,10/7/2020,1/5/2020,1/7/2020,YouGov,B,1500.0,a,0.18358637,0.0,43.0,50.0,43.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6s5t9qkjll/econTabReport.pdf,63231,115450,1/8/2020,19:17:36  7 Oct 2020,18268.0
5092,Donald Trump,All polls,10/7/2020,1/6/2020,1/8/2020,YouGov,B,1000.0,a,0.12308479,0.0,39.0,54.0,39.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6zpbbvnric/tabs_Trump_Tweets_20200106.pdf,63236,115532,1/8/2020,19:17:36  7 Oct 2020,18269.0
5099,Donald Trump,All polls,10/7/2020,1/7/2020,1/9/2020,YouGov,B,1000.0,a,0.12380878,0.0,39.0,54.0,39.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5ypdicwu91/tabs_Trump_Tweets_20200107.pdf,63248,115588,1/9/2020,19:17:36  7 Oct 2020,18270.0
5103,Donald Trump,All polls,10/7/2020,1/8/2020,1/10/2020,YouGov,B,1000.0,a,0.12494589,0.0,42.0,50.0,42.923164,51.870313,,,http://s.crunch.io/widget/index.html#/ds/7091c1c8782e45e082a1bee39185042f/row/38uxWk5rsV924IwATwqBNQ000030?viz=groupedBarPlot&cp=percent&dp=0&grp=stack,63250,115592,1/10/2020,19:17:36  7 Oct 2020,18271.0
5110,Donald Trump,All polls,10/7/2020,1/9/2020,1/11/2020,YouGov,B,1000.0,a,0.12490274,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xmszqqmmra/tabs_Trump_Tweets_20200109.pdf,63259,115634,1/13/2020,19:17:36  7 Oct 2020,18272.0
5114,Donald Trump,All polls,10/7/2020,1/10/2020,1/11/2020,YouGov,B,1000.0,a,0.1242639,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s5scx3m1q6/tabs_Trump_Tweets_20200110.pdf,63260,115636,1/13/2020,19:17:36  7 Oct 2020,18272.0
5115,Donald Trump,All polls,10/7/2020,1/11/2020,1/13/2020,YouGov,B,1000.0,a,0.1228648,0.0,39.0,52.0,39.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zqrpyqtdri/tabs_Trump_Tweets_20200111.pdf,63261,115638,1/13/2020,19:17:36  7 Oct 2020,18274.0
5118,Donald Trump,All polls,10/7/2020,1/12/2020,1/14/2020,YouGov,B,1000.0,a,0.12151413,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/038b4962tj/tabs_Trump_Tweets_20200112.pdf,63272,115688,1/14/2020,19:17:36  7 Oct 2020,18275.0
5120,Donald Trump,All polls,10/7/2020,1/11/2020,1/14/2020,YouGov,B,1500.0,a,0.1822712,0.0,44.0,48.0,44.923164,49.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ueji3eha6i/econTabReport.pdf,63278,115710,1/15/2020,19:17:36  7 Oct 2020,18275.0
5123,Donald Trump,All polls,10/7/2020,1/13/2020,1/15/2020,YouGov,B,1000.0,a,0.1213846,0.0,39.0,52.0,39.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/evxvpmre5q/tabs_Trump_Tweets_20200113.pdf,63284,115815,1/15/2020,19:17:36  7 Oct 2020,18276.0
5130,Donald Trump,All polls,10/7/2020,1/14/2020,1/16/2020,YouGov,B,1000.0,a,0.12129599,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7jhxz1vion/tabs_Trump_Tweets_20200114.pdf,63293,115871,1/17/2020,19:17:36  7 Oct 2020,18277.0
5132,Donald Trump,All polls,10/7/2020,1/15/2020,1/17/2020,YouGov,B,1000.0,a,0.12120754,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k5cg02ur8s/tabs_Trump_Tweets_20200115.pdf,63294,115873,1/17/2020,19:17:36  7 Oct 2020,18278.0
5136,Donald Trump,All polls,10/7/2020,1/16/2020,1/18/2020,YouGov,B,1000.0,a,0.12046541,0.0,44.0,49.0,44.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hutlsy7uha/tabs_Trump_Tweets_20200116.pdf,63325,116021,1/22/2020,19:17:36  7 Oct 2020,18279.0
5141,Donald Trump,All polls,10/7/2020,1/17/2020,1/19/2020,YouGov,B,1000.0,a,0.11921956,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nz8d5tdiqd/tabs_Trump_Tweets_20200117.pdf,63326,116023,1/22/2020,19:17:36  7 Oct 2020,18280.0
5152,Donald Trump,All polls,10/7/2020,1/19/2020,1/21/2020,YouGov,B,1000.0,a,0.11582228,0.0,45.0,48.0,45.923164,49.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/lvnrkikji9/tabs_Trump_Tweets_20200119.pdf,63328,116027,1/22/2020,19:17:36  7 Oct 2020,18282.0
5155,Donald Trump,All polls,10/7/2020,1/18/2020,1/21/2020,YouGov,B,1000.0,a,0.11582228,0.0,43.0,52.0,43.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/uaz6m0m661/tabs_Trump_Tweets_20200118.pdf,63327,116025,1/22/2020,19:17:36  7 Oct 2020,18282.0
5156,Donald Trump,All polls,10/7/2020,1/19/2020,1/21/2020,YouGov,B,1500.0,a,0.17373342,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/alq58zq5zt/econTabReport.pdf,63323,115964,1/22/2020,19:17:36  7 Oct 2020,18282.0
5159,Donald Trump,All polls,10/7/2020,1/20/2020,1/21/2020,YouGov,B,1000.0,a,0.11560752,0.0,39.0,54.0,39.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/89rlj4yjhq/tabs_Trump_Tweets_20200120.pdf,63329,116046,1/22/2020,19:17:36  7 Oct 2020,18282.0
5161,Donald Trump,All polls,10/7/2020,1/21/2020,1/22/2020,YouGov,B,1619.0,a,0.18676512,0.0,41.0,48.0,41.923164,49.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/crg0tcsvit/yahoo_impeachment_toplines.pdf,63364,116193,1/27/2020,19:17:36  7 Oct 2020,18283.0
5162,Donald Trump,All polls,10/7/2020,1/21/2020,1/23/2020,YouGov,B,1000.0,a,0.11535832,0.0,45.0,48.0,45.923164,49.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ctcjq6aynl/tabs_Trump_Tweets_20200121.pdf,63337,116068,1/23/2020,19:17:36  7 Oct 2020,18284.0
5171,Donald Trump,All polls,10/7/2020,1/22/2020,1/24/2020,YouGov,B,1000.0,a,0.11642977,0.0,43.0,50.0,43.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/egn8rqi8aj/tabs_Trump_Tweets_20200122.pdf,63345,116089,1/24/2020,19:17:36  7 Oct 2020,18285.0
5178,Donald Trump,All polls,10/7/2020,1/23/2020,1/24/2020,YouGov,B,1000.0,a,0.11695858,0.0,39.0,54.0,39.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/eb88270y31/tabs_Trump_Tweets_20200123.pdf,63346,116091,1/24/2020,19:17:36  7 Oct 2020,18285.0
5184,Donald Trump,All polls,10/7/2020,1/24/2020,1/26/2020,YouGov,B,1000.0,a,0.11690864,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/g29ex2tjoc/tabs_Trump_Tweets_20200124.pdf,63353,116149,1/26/2020,19:17:36  7 Oct 2020,18287.0
5185,Donald Trump,All polls,10/7/2020,1/25/2020,1/27/2020,YouGov,B,1000.0,a,0.11719015,0.0,41.0,54.0,41.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/w2grfxqhgc/tabs_Trump_Tweets_20200125.pdf,63398,116372,1/30/2020,19:17:36  7 Oct 2020,18288.0
5189,Donald Trump,All polls,10/7/2020,1/26/2020,1/28/2020,YouGov,B,1500.0,a,0.17568551,0.0,42.0,50.0,42.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3ormein07a/econTabReport.pdf,63386,116271,1/29/2020,19:17:36  7 Oct 2020,18289.0
5191,Donald Trump,All polls,10/7/2020,1/26/2020,1/28/2020,YouGov,B,1000.0,a,0.11712367,0.0,42.0,54.0,42.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gwzqk5a497/tabs_Trump_Tweets_20200126.pdf,63399,116374,1/30/2020,19:17:36  7 Oct 2020,18289.0
5197,Donald Trump,All polls,10/7/2020,1/27/2020,1/28/2020,YouGov,B,1000.0,a,0.11852244,0.0,43.0,50.0,43.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/spsqg7t018/tabs_Trump_Tweets_20200127.pdf,63400,116376,1/30/2020,19:17:36  7 Oct 2020,18289.0
5203,Donald Trump,All polls,10/7/2020,1/28/2020,1/29/2020,YouGov,B,1000.0,a,0.11961049,0.0,38.0,52.0,38.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/idqvabvyvp/tabs_Trump_Tweets_20200128.pdf,63401,116378,1/30/2020,19:17:36  7 Oct 2020,18290.0
5208,Donald Trump,All polls,10/7/2020,1/29/2020,1/31/2020,YouGov,B,1000.0,a,0.1202701,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u1exp7ujm4/tabs_Trump_Tweets_20200129.pdf,63497,116770,2/10/2020,19:17:36  7 Oct 2020,18292.0
5211,Donald Trump,All polls,10/7/2020,1/30/2020,2/1/2020,YouGov,B,1000.0,a,0.12073881,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kru87d8my0/tabs_Trump_Tweets_20200130.pdf,63498,116772,2/10/2020,19:17:36  7 Oct 2020,18293.0
5213,Donald Trump,All polls,10/7/2020,1/31/2020,2/2/2020,YouGov,B,1000.0,a,0.12017497,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2pgm42kdsw/tabs_Trump_Tweets_20200131.pdf,63499,116774,2/10/2020,19:17:36  7 Oct 2020,18294.0
